Date,Open,High,Low,Close,Volume,Change,ChangeRatio,평균기온(℃),강수량(mm),Stock,강수량(mm)_log
2024-11-07,56900,58100,56800,57500,17043102,600,1.054481547,8.9,0.2,(주)딸기사세요,0.182321557
2024-11-08,58000,58300,57000,57000,13877396,-1000,-1.724137931,11.9,0.133333333,(주)딸기사세요,0.125163143
2024-11-11,56700,56800,55000,55000,29811326,-1700,-2.998236332,14,0.05,(주)딸기사세요,0.048790164
2024-11-12,54600,54600,53000,53000,37962881,-1600,-2.93040293,14.1,0.1,(주)딸기사세요,0.09531018
2024-11-13,52000,53000,50500,50600,52527995,-1400,-2.692307692,14.2,0.15,(주)딸기사세요,0.139761942
2024-11-14,50200,51800,49900,49900,48510715,-300,-0.597609562,15.5,0.2,(주)딸기사세요,0.182321557
2024-11-15,50300,54200,50300,53500,46774485,3200,6.361829026,16.8,0.1,(주)딸기사세요,0.09531018
2024-11-18,57000,57500,55900,56700,48095234,-300,-0.526315789,4.3,0.42,(주)딸기사세요,0.350656872
2024-11-19,56500,57500,55900,56300,31539632,-200,-0.353982301,5.8,0.28,(주)딸기사세요,0.246860078
2024-11-20,56100,56500,54800,55300,20864667,-800,-1.426024955,8.2,0.14,(주)딸기사세요,0.131028262
2024-11-21,54900,56900,54700,56400,19096850,1500,2.732240437,10.6,0,(주)딸기사세요,0
2024-11-22,56000,56700,55900,56000,15281543,0,0,8.6,0,(주)딸기사세요,0
2024-11-25,57400,57900,56700,57900,36237325,500,0.871080139,12.3,0.6,(주)딸기사세요,0.470003629
2024-11-26,57900,58900,57500,58300,23209405,400,0.690846287,9.3,15.7,(주)딸기사세요,2.815408719
2024-11-27,57700,57800,56000,56300,21808387,-1400,-2.426343154,4,4.8,(주)딸기사세요,1.757857918
2024-11-28,56000,56400,55200,55500,20001134,-500,-0.892857143,5.9,3.3,(주)딸기사세요,1.458615023
2024-11-29,55100,55300,53800,54200,24513531,-900,-1.633393829,3.3,4,(주)딸기사세요,1.609437912
2024-12-02,54300,54400,53100,53600,22044867,-700,-1.289134438,10.4,0,(주)딸기사세요,0
2024-12-03,53100,54400,53100,53600,23374603,500,0.941619586,3.5,0,(주)딸기사세요,0
2024-12-04,52000,53400,52000,53100,29004766,1100,2.115384615,5,0,(주)딸기사세요,0
2024-12-05,53200,54400,53200,53700,23588277,500,0.939849624,6.3,2.1,(주)딸기사세요,1.131402111
2024-12-06,53900,54400,52700,54100,22861874,200,0.371057514,5.5,0.4,(주)딸기사세요,0.336472237
2024-12-09,53500,54600,53200,53400,26227680,-100,-0.186915888,3.7,0.12,(주)딸기사세요,0.113328685
2024-12-10,54500,54500,53700,54000,20783970,-500,-0.917431193,4.9,0.24,(주)딸기사세요,0.21511138
2024-12-11,53600,54200,53400,54000,14565947,400,0.746268657,3.6,0.36,(주)딸기사세요,0.3074847
2024-12-12,54000,56500,53900,55900,33476698,1900,3.518518519,2,0.48,(주)딸기사세요,0.392042088
2024-12-13,55800,56300,55500,56100,15908823,300,0.537634409,1,0.6,(주)딸기사세요,0.470003629
2024-12-16,56300,56600,55200,55600,15277277,-700,-1.243339254,4.4,1.1,(주)딸기사세요,0.741937345
2024-12-17,54700,55200,54000,54200,20215230,-500,-0.914076782,3.5,0.825,(주)딸기사세요,0.601579987
2024-12-18,54100,55400,54000,54900,13698937,800,1.478743068,-0.7,0.55,(주)딸기사세요,0.438254931
2024-12-19,53500,53800,53100,53100,22481925,-400,-0.747663551,-1.3,0.275,(주)딸기사세요,0.242946179
2024-12-20,52700,53100,51900,53000,24674774,300,0.569259962,2.5,0,(주)딸기사세요,0
2024-12-23,53400,54000,53300,53500,13672650,100,0.187265918,1,0,(주)딸기사세요,0
2024-12-24,53700,54500,53600,54400,11634677,700,1.303538175,1.5,0.133333333,(주)딸기사세요,0.125163143
2024-12-26,54500,54600,53500,53600,10517075,-900,-1.651376147,2.8,0.4,(주)딸기사세요,0.336472237
2024-12-27,53500,54100,53200,53700,10747196,200,0.373831776,0.4,1.7,(주)딸기사세요,0.993251773
2024-12-30,53300,54000,53100,53200,12624702,-100,-0.187617261,7.2,0.05,(주)딸기사세요,0.048790164
2024-01-02,760000,800000,756000,789000,199238,29000,3.815789474,5.4,0,감자 주식회사,0
2024-01-03,782000,793000,776000,787000,87350,5000,0.639386189,3.3,1.4,감자 주식회사,0.875468737
2024-01-04,782000,784000,759000,770000,77785,-12000,-1.534526854,2.7,1.1,감자 주식회사,0.741937345
2024-01-05,765000,769000,753000,756000,60943,-9000,-1.176470588,6.7,0.8,감자 주식회사,0.587786665
2024-01-08,763000,763000,746000,749000,60440,-14000,-1.834862385,-2.4,2,감자 주식회사,1.098612289
2024-01-09,757000,758000,751000,752000,32301,-5000,-0.660501982,2.9,4,감자 주식회사,1.609437912
2024-01-10,758000,758000,745000,746000,25263,-12000,-1.583113456,0.9,0.5,감자 주식회사,0.405465108
2024-01-11,750000,765000,746000,751000,51085,1000,0.133333333,2.7,1.6,감자 주식회사,0.955511445
2024-01-12,752000,758000,740000,744000,36332,-8000,-1.063829787,4.4,2.7,감자 주식회사,1.30833282
2024-01-15,742000,768000,739000,764000,56061,22000,2.964959569,-0.7,5.533333333,감자 주식회사,1.876917278
2024-01-16,765000,777000,755000,766000,71224,1000,0.130718954,-0.2,6.166666667,감자 주식회사,1.969440646
2024-01-17,770000,770000,755000,756000,66807,-14000,-1.818181818,6.8,6.8,감자 주식회사,2.054123734
2024-01-18,756000,760000,748000,750000,45252,-6000,-0.793650794,7.2,18.1,감자 주식회사,2.949688335
2024-01-19,751000,771000,747000,770000,92506,19000,2.529960053,7.8,0.1,감자 주식회사,0.09531018
2024-01-22,775000,793000,771000,793000,136637,18000,2.322580645,-3.9,0.3,감자 주식회사,0.262364264
2024-01-23,793000,799000,789000,799000,77547,6000,0.756620429,-7,0,감자 주식회사,0
2024-01-24,797000,808000,783000,788000,86457,-9000,-1.12923463,-5,0,감자 주식회사,0
2024-01-25,795000,800000,779000,785000,96679,-10000,-1.257861635,-3.3,0,감자 주식회사,0
2024-01-26,778000,781000,767000,773000,58880,-5000,-0.642673522,0.4,0,감자 주식회사,0
2024-01-29,800000,815000,793000,800000,194799,0,0,1.2,0,감자 주식회사,0
2024-01-30,800000,829000,800000,823000,147117,23000,2.875,3.2,0,감자 주식회사,0
2024-01-31,823000,845000,822000,840000,149788,17000,2.065613609,7.6,0,감자 주식회사,0
2024-02-01,829000,835000,816000,829000,86022,0,0,5.3,0,감자 주식회사,0
2024-02-02,823000,862000,822000,859000,134042,36000,4.374240583,3.1,1.25,감자 주식회사,0.810930216
2024-02-05,851000,867000,840000,847000,79000,-4000,-0.470035253,5.4,17.5,감자 주식회사,2.917770732
2024-02-06,857000,878000,841000,846000,78915,-11000,-1.283547258,3.5,0.8,감자 주식회사,0.587786665
2024-02-07,849000,852000,825000,826000,97535,-23000,-2.709069494,1.3,0.6,감자 주식회사,0.470003629
2024-02-08,831000,833000,802000,815000,99897,-16000,-1.925391095,1.2,0.4,감자 주식회사,0.336472237
2024-02-13,817000,842000,817000,838000,87548,21000,2.570379437,11.3,0.45,감자 주식회사,0.371563556
2024-02-14,832000,833000,815000,828000,53356,-4000,-0.480769231,14.6,0.6,감자 주식회사,0.470003629
2024-02-15,835000,835000,818000,821000,48715,-14000,-1.676646707,6.1,2.1,감자 주식회사,1.131402111
2024-02-16,829000,829000,815000,828000,61091,-1000,-0.120627262,3.2,6.866666667,감자 주식회사,2.062634423
2024-02-19,820000,827000,818000,821000,56712,1000,0.12195122,10.6,36.7,감자 주식회사,3.629660094
2024-02-20,819000,824000,815000,818000,50674,-1000,-0.122100122,6.3,5.2,감자 주식회사,1.824549292
2024-02-21,822000,824000,817000,823000,90685,1000,0.121654501,6.2,14.3,감자 주식회사,2.727852828
2024-02-22,825000,832000,818000,820000,39730,-5000,-0.606060606,4.5,4.7,감자 주식회사,1.740466175
2024-02-23,819000,828000,806000,814000,71915,-5000,-0.610500611,4.4,1.6,감자 주식회사,0.955511445
2024-02-26,817000,822000,809000,810000,64612,-7000,-0.856793146,4.7,1.475,감자 주식회사,0.906240396
2024-02-27,816000,816000,803000,807000,57386,-9000,-1.102941176,7.2,1.05,감자 주식회사,0.717839793
2024-02-28,807000,812000,796000,801000,57242,-6000,-0.743494424,8.3,0.625,감자 주식회사,0.485507816
2024-02-29,796000,801000,772000,774000,137601,-22000,-2.763819095,6.5,0.2,감자 주식회사,0.182321557
2024-03-04,777000,784000,772000,774000,82555,-3000,-0.386100386,9,0,감자 주식회사,0
2024-03-05,770000,794000,768000,780000,53508,10000,1.298701299,7,4.8,감자 주식회사,1.757857918
2024-03-06,778000,793000,777000,785000,37169,7000,0.899742931,8.2,3.2,감자 주식회사,1.435084525
2024-03-07,794000,812000,786000,796000,86253,2000,0.251889169,4.4,1.6,감자 주식회사,0.955511445
2024-03-08,813000,845000,812000,838000,186051,25000,3.07503075,3.5,0,감자 주식회사,0
2024-03-11,842000,843000,825000,830000,63779,-12000,-1.425178147,7.4,0,감자 주식회사,0
2024-03-12,836000,841000,826000,840000,46577,4000,0.4784689,6.2,0.2,감자 주식회사,0.182321557
2024-03-13,842000,848000,819000,828000,59985,-14000,-1.662707838,6.1,0.15,감자 주식회사,0.139761942
2024-03-14,830000,840000,825000,840000,75301,10000,1.204819277,7.3,0.1,감자 주식회사,0.09531018
2024-03-15,837000,855000,826000,826000,90093,-11000,-1.314217443,8.9,0.05,감자 주식회사,0.048790164
2024-03-18,834000,880000,826000,859000,173754,25000,2.997601918,7.7,0.2,감자 주식회사,0.182321557
2024-03-19,860000,861000,845000,848000,58733,-12000,-1.395348837,7.2,0.4,감자 주식회사,0.336472237
2024-03-20,854000,865000,846000,850000,67582,-4000,-0.468384075,4.7,0.266666667,감자 주식회사,0.236388778
2024-03-21,853000,858000,830000,857000,76873,4000,0.468933177,5.2,0.133333333,감자 주식회사,0.125163143
2024-03-22,851000,856000,840000,840000,52133,-11000,-1.292596945,12.5,0,감자 주식회사,0
2024-03-25,847000,852000,835000,840000,47393,-7000,-0.826446281,11.9,14.3,감자 주식회사,2.727852828
2024-03-26,846000,849000,826000,828000,69691,-18000,-2.127659574,8.8,27.9,감자 주식회사,3.363841595
2024-03-27,828000,837000,827000,836000,34924,8000,0.966183575,10.9,28.5,감자 주식회사,3.384390263
2024-03-28,832000,836000,826000,833000,35639,1000,0.120192308,10,29.1,감자 주식회사,3.404525172
2024-03-29,833000,848000,828000,831000,48645,-2000,-0.240096038,10.1,0,감자 주식회사,0
2024-04-01,838000,838000,816000,816000,56352,-22000,-2.625298329,13.6,2.566666667,감자 주식회사,1.271631453
2024-04-02,813000,822000,810000,816000,42986,3000,0.36900369,16.2,2.9,감자 주식회사,1.360976553
2024-04-03,811000,824000,811000,812000,50722,1000,0.123304562,14.3,27.7,감자 주식회사,3.356897123
2024-04-04,816000,823000,812000,817000,34651,1000,0.12254902,13.9,6.4,감자 주식회사,2.00148
2024-04-05,812000,816000,804000,813000,39178,1000,0.123152709,13.5,0.9,감자 주식회사,0.641853886
2024-04-08,808000,821000,798000,815000,38397,7000,0.866336634,15.8,2.07,감자 주식회사,1.121677562
2024-04-09,819000,821000,805000,805000,39596,-14000,-1.709401709,14.7,2.46,감자 주식회사,1.241268589
2024-04-11,796000,803000,785000,795000,61233,-1000,-0.125628141,16.9,3.24,감자 주식회사,1.444563269
2024-04-12,795000,801000,787000,790000,41353,-5000,-0.628930818,17.8,3.63,감자 주식회사,1.532556868
2024-04-15,784000,794000,777000,793000,31597,9000,1.147959184,17,4.8,감자 주식회사,1.757857918
2024-04-16,787000,794000,781000,785000,43773,-2000,-0.254129606,14.4,0,감자 주식회사,0
2024-04-17,785000,787000,776000,776000,29827,-9000,-1.146496815,15.5,1.175,감자 주식회사,0.777028665
2024-04-18,780000,797000,777000,790000,33200,10000,1.282051282,16.4,2.35,감자 주식회사,1.208960346
2024-04-19,784000,789000,770000,781000,55678,-3000,-0.382653061,18.3,3.525,감자 주식회사,1.509617577
2024-04-22,790000,805000,788000,802000,59922,12000,1.518987342,17.7,0.4,감자 주식회사,0.336472237
2024-04-23,795000,800000,789000,791000,44112,-4000,-0.503144654,16,0.4,감자 주식회사,0.336472237
2024-04-24,799000,804000,788000,790000,48667,-9000,-1.12640801,13.7,4.5,감자 주식회사,1.704748092
2024-04-25,783000,789000,775000,780000,68732,-3000,-0.383141762,15.9,3.7,감자 주식회사,1.547562509
2024-04-26,779000,780000,769000,770000,82298,-9000,-1.155327343,17.3,2.9,감자 주식회사,1.360976553
2024-04-29,775000,778000,768000,775000,90707,0,0,18.1,0.5,감자 주식회사,0.405465108
2024-04-30,776000,787000,775000,781000,60733,5000,0.644329897,15.2,0.2,감자 주식회사,0.182321557
2024-05-02,777000,783000,774000,775000,49111,-2000,-0.257400257,16.9,9.366666667,감자 주식회사,2.338595531
2024-05-03,779000,781000,771000,771000,56064,-8000,-1.026957638,17.9,4.733333333,감자 주식회사,1.746297095
2024-05-07,777000,790000,777000,785000,87824,8000,1.02960103,13.9,12.9,감자 주식회사,2.63188884
2024-05-08,795000,803000,790000,791000,82414,-4000,-0.503144654,15.4,2.3,감자 주식회사,1.193922468
2024-05-09,796000,796000,779000,781000,82989,-15000,-1.884422111,15.9,7.633333333,감자 주식회사,2.15563068
2024-05-10,789000,794000,783000,787000,65984,-2000,-0.253485425,18,12.96666667,감자 주식회사,2.636673538
2024-05-13,791000,794000,780000,781000,35239,-10000,-1.264222503,17.4,5.433333333,감자 주식회사,1.861492807
2024-05-14,783000,789000,779000,781000,28625,-2000,-0.255427842,18.4,7.766666667,감자 주식회사,2.170956651
2024-05-16,786000,791000,781000,784000,65778,-2000,-0.254452926,14.5,0.6,감자 주식회사,0.470003629
2024-05-17,783000,791000,782000,788000,45694,5000,0.638569604,19.9,1.09,감자 주식회사,0.737164066
2024-05-20,792000,793000,785000,790000,40399,-2000,-0.252525253,20.2,2.56,감자 주식회사,1.269760545
2024-05-21,785000,787000,779000,779000,58316,-6000,-0.76433121,20.4,3.05,감자 주식회사,1.398716881
2024-05-22,781000,787000,776000,777000,41152,-4000,-0.512163892,21.3,3.54,감자 주식회사,1.512927012
2024-05-23,773000,779000,770000,770000,73622,-3000,-0.388098318,21,4.03,감자 주식회사,1.615419984
2024-05-24,763000,766000,751000,751000,81016,-12000,-1.572739187,19.7,4.52,감자 주식회사,1.70837786
2024-05-27,754000,759000,746000,755000,44353,1000,0.132625995,18.2,4.583333333,감자 주식회사,1.71978597
2024-05-28,754000,755000,745000,745000,52416,-9000,-1.193633952,19.6,3.666666667,감자 주식회사,1.540445041
2024-05-29,739000,747000,726000,727000,89242,-12000,-1.623815968,21.3,2.75,감자 주식회사,1.32175584
2024-05-30,726000,744000,721000,732000,38342,6000,0.826446281,21.3,1.833333333,감자 주식회사,1.041453875
2024-05-31,739000,740000,728000,730000,51389,-9000,-1.217861976,20.8,0.916666667,감자 주식회사,0.650587566
2024-06-03,736000,756000,736000,752000,49828,16000,2.173913043,20.7,9.4,감자 주식회사,2.341805806
2024-06-04,746000,757000,746000,753000,33080,7000,0.938337802,21.3,7.05,감자 주식회사,2.085672091
2024-06-05,757000,774000,751000,760000,64528,3000,0.396301189,21.7,4.7,감자 주식회사,1.740466175
2024-06-07,762000,769000,747000,750000,57654,-12000,-1.57480315,22.2,0,감자 주식회사,0
2024-06-10,742000,742000,733000,736000,68070,-6000,-0.808625337,24.9,5.842857143,감자 주식회사,1.923205355
2024-06-11,740000,755000,739000,740000,48332,0,0,24.8,6.414285714,감자 주식회사,2.003408641
2024-06-12,741000,750000,736000,742000,59766,1000,0.134952767,25.1,6.985714286,감자 주식회사,2.077654231
2024-06-13,743000,755000,736000,736000,95600,-7000,-0.942126514,25.8,7.557142857,감자 주식회사,2.146766356
2024-06-14,736000,739000,733000,737000,51252,1000,0.135869565,26.1,8.128571429,감자 주식회사,2.211409212
2024-06-17,735000,737000,730000,736000,37449,1000,0.136054422,23.5,9.842857143,감자 주식회사,2.383506535
2024-06-18,739000,744000,733000,740000,46315,1000,0.135317997,24.8,10.41428571,감자 주식회사,2.434865704
2024-06-19,746000,756000,742000,755000,55640,9000,1.206434316,26.9,10.98571429,감자 주식회사,2.483715464
2024-06-20,753000,756000,747000,747000,33185,-6000,-0.796812749,25,11.55714286,감자 주식회사,2.530289656
2024-06-21,747000,751000,738000,750000,61956,3000,0.401606426,26.3,12.12857143,감자 주식회사,2.57479088
2024-06-24,747000,748000,734000,734000,45936,-13000,-1.740294511,24.3,0,감자 주식회사,0
2024-06-25,740000,740000,732000,738000,42342,-2000,-0.27027027,23.2,7.16,감자 주식회사,2.099244169
2024-06-26,738000,739000,728000,729000,64022,-9000,-1.219512195,24.8,14.32,감자 주식회사,2.729159164
2024-06-27,725000,733000,722000,732000,49191,7000,0.965517241,24,21.48,감자 주식회사,3.112626025
2024-06-28,732000,734000,724000,727000,76001,-5000,-0.683060109,25.8,28.64,감자 주식회사,3.3891248
2024-07-01,727000,769000,725000,759000,146791,32000,4.401650619,26,1.2,감자 주식회사,0.78845736
2024-07-02,756000,815000,753000,810000,310729,54000,7.142857143,27.2,11.5,감자 주식회사,2.525728644
2024-07-03,805000,818000,792000,810000,156413,5000,0.621118012,26.8,25.2,감자 주식회사,3.265759411
2024-07-04,810000,810000,795000,803000,72898,-7000,-0.864197531,28.3,16.05,감자 주식회사,2.836150204
2024-07-05,808000,808000,798000,803000,63043,-5000,-0.618811881,26.2,6.9,감자 주식회사,2.066862759
2024-07-08,806000,808000,784000,792000,80840,-14000,-1.736972705,26.3,35.8,감자 주식회사,3.605497845
2024-07-09,796000,808000,791000,796000,54942,0,0,24,84.5,감자 주식회사,4.448516376
2024-07-10,796000,815000,792000,807000,81410,11000,1.381909548,23.8,72.9,감자 주식회사,4.302712828
2024-07-11,814000,823000,805000,815000,82472,1000,0.122850123,24.3,0,감자 주식회사,0
2024-07-12,815000,825000,813000,823000,86531,8000,0.981595092,25.3,0,감자 주식회사,0
2024-07-15,830000,832000,816000,819000,62533,-11000,-1.325301205,26.8,7.7,감자 주식회사,2.163323026
2024-07-16,825000,827000,816000,824000,51060,-1000,-0.121212121,26.2,2.1,감자 주식회사,1.131402111
2024-07-17,818000,859000,818000,851000,175009,33000,4.034229829,28.2,18.4,감자 주식회사,2.965273066
2024-07-18,850000,856000,842000,850000,94995,0,0,27.1,34.7,감자 주식회사,3.575150689
2024-07-19,842000,844000,821000,835000,69248,-7000,-0.831353919,26.1,1.9,감자 주식회사,1.064710737
2024-07-22,833000,857000,826000,848000,123049,15000,1.800720288,29.6,4.25,감자 주식회사,1.658228077
2024-07-23,852000,865000,845000,848000,73358,-4000,-0.469483568,28.6,0,감자 주식회사,0
2024-07-24,845000,890000,836000,883000,271622,38000,4.49704142,28,42,감자 주식회사,3.761200116
2024-07-25,880000,890000,858000,871000,190763,-9000,-1.022727273,29.6,22.8,감자 주식회사,3.169685581
2024-07-26,873000,929000,872000,915000,249017,42000,4.810996564,28.3,3.6,감자 주식회사,1.526056303
2024-07-29,919000,950000,915000,940000,145349,21000,2.285092492,29,9.6,감자 주식회사,2.360854001
2024-07-30,940000,960000,928000,937000,144798,-3000,-0.319148936,28.6,7.2,감자 주식회사,2.104134154
2024-07-31,945000,955000,925000,938000,108408,-7000,-0.740740741,29.7,4.8,감자 주식회사,1.757857918
2024-08-01,928000,928000,901000,925000,144939,-3000,-0.323275862,29.9,2.4,감자 주식회사,1.223775432
2024-08-02,912000,927000,903000,911000,101110,-1000,-0.109649123,30.3,0,감자 주식회사,0
2024-08-05,898000,924000,853000,890000,251507,-8000,-0.890868597,28,25.1,감자 주식회사,3.261935314
